id,trigger,conditions,script,text,options,notes
marketPostOpenFSEPlayerFast,FoodShortageEndedByPlayerSale,"$hasMarket
$market.foodShortageEndedByPlayerFast","unsetAll $market.foodShortage
FireBest MPOAddContinue","Thanks to your efforts, the food shortage is now over before it had a chance to cause much chaos. $marketName's long-term stability is unaffected by the shortage.",,
marketPostOpenFSEPlayer,FoodShortageEndedByPlayerSale,"$hasMarket
$market.foodShortageEndedByPlayer","unsetAll $market.foodShortage
FireBest MPOAddContinue","Thanks to your efforts, the food shortage is now over. Its impact on $marketName's stability is reduced.",,
marketPostOpenFSEPlayerBlack,FoodShortageEndedByPlayerSale,"$hasMarket
$market.foodShortageEndedByPlayerBlack","unsetAll $market.foodShortage
FireBest MPOAddContinue",由于你的法外援助，食品短缺现已结束。鉴于你大部分带来的食品是通过非法途径流入市场，所以本次援助行为并不被官方所认可。,,
marketPostOpenFSEMixedIndirect,MarketPostOpen,"$hasMarket
!$market.mc:event_food_shortage
$market.foodShortagePartiallyEndedByPlayerRemote score:1000","unsetAll $market.foodShortage
FireBest MarketPostOpen",由于你的帮助，食品短缺现已结束。这略微改善了你与 $theMarketFaction 间的关系。,,
marketPostOpenFSENonPlayer,MarketPostOpen,"$hasMarket
!$market.mc:event_food_shortage
$market.foodShortageEndedByNPC score:1000","unsetAll $market.foodShortage
FireBest MarketPostOpen",你通过当地新闻网络得知近期发生了食品短缺。虽然目前短缺已经结束，但当地局势仍不稳定。,,
marketPostOpenFSEExpired,MarketPostOpen,"$hasMarket
!$market.mc:event_food_shortage
$market.foodShortageExpired score:1000","unsetAll $market.foodShortage
FireBest MarketPostOpen",你通过当地新闻网络得知最近发生了长期的食品短缺。虽然短缺已经结束，但当地局势仍极不稳定。,,
marketPostOpenAddContinue,MPOAddContinue,,,,mpoContinue:继续,
marketPostOpenContinue,DialogOptionSelected,$option == mpoContinue,"#OpenCoreTab CARGO $lastTradeMode
FireBest MarketPostOpen",,,
,,,,,,
# default fleet greeting lines,,,,,,
greetingNoComms,OpenCommLink,$entity.ignorePlayerCommRequests score:10000,"ShowDefaultVisual
EndConversation NO_CONTINUE",你试图与对方建立通信连接，但并没有得到回应。,,
greetingDefaultTOffNormal,OpenCommLink,"!$player.transponderOn
$entity.relativeStrength >= 0",,"$PersonRank $personName 看起来有些不悦：""如果有话要说，就先表明自己的身份！""","turnOnTransponder:开启你的应答器
cutCommLink:切断通讯链接",
greetingDefaultTOffWeaker,OpenCommLink,"!$player.transponderOn
$entity.relativeStrength < 0",,"$PersonRank $personName 看起来有些紧张：""如果有话要说，请先表明自己的身份！""","turnOnTransponder:开启你的应答器
cutCommLink:切断通讯链接",
greetingDefaultTurnOnT,DialogOptionSelected,$option == turnOnTransponder,"ActivateAbility $player.fleetId transponder
UpdateMemory
FireBest OpenCommLink",你下令激活应答器并重新打开通讯链接。,,
greetingFallthrough,OpenCommLink,# no conditions - fallthrough when nothing else handles OpenCommLink,,你试图与对方建立通信连接，但并没有得到回应。,cutCommLink:切断通讯链接,
greetingDefaultFriendly,OpenCommLink,$faction.friendlyToPlayer,"$menuState = fleetConvMain 0
FireAll PopulateOptions","""确认收到 AIS 代码。很高兴见到你，$playerName。""",,
greetingDefaultHostileWeaker,OpenCommLink,"$entity.isHostile
$entity.relativeStrength < 0",$ignorePlayerCommRequests = true 1,"""警告敌方$shipOrFleet: 我已向附近巡逻队发出求救信号，它们很快就到。""",cutCommLink:切断通讯链接,
greetingDefaultHostileWeakerDefiant,OpenCommLink,"$entity.isHostile
$entity.relativeStrength < 0
$entity.weakerThanPlayerButHolding",$ignorePlayerCommRequests = true 1,"敌方的 $personRank 神情严峻，但面无惧色。""我们死战到底。""$heOrShe说道。
OR
""该死，我们的情况不妙。"" $PersonRank $personName 突然发现自己还在和你通话，于是迅速切断了通信。",cutCommLink:切断通讯链接,
greetingDefaultHostileStronger,OpenCommLink,"$entity.isHostile
$entity.relativeStrength >= 0",EndConversation,可能是敌方的 $personRank 觉得没有与你通话的必要，你的通讯请求没被应答。,,
greetingDefaultNeutral,OpenCommLink,$faction.neutralToPlayer,"$menuState = fleetConvMain 0
FireAll PopulateOptions","""你们已经被扫描并确认了身份。为了我们双方都能安心，你们最好保持距离。""",,
greetingDefaultInfamous,OpenCommLink,"$player.atrocities > 1
RollProbability 0.3 score:2
$faction.neutralToPlayer","AdjustRepActivePerson INHOSPITABLE -5
$menuState = fleetConvMain 0
FireAll PopulateOptions
#$recognizedAsInfamous","""你们已经被扫描并...""说到这，$heOrShe突然对着$hisOrHer的屏幕眨了好几次眼，然后用你几乎听不到的音量喃喃自语道，"" $playerName。那个杀人鬼。""

$HeOrShe挺直了背，说到，""你们最好保持距离。我...我们是有武装的！""
OR
当通信建立之后，$rank $personLastName 用显然认识你的表情警惕地盯着你。

""是...是你。你竟然做出过那种事情，我不敢相信 —— ""$heOrShe不舒服地清了清嗓子，""你到底想要做什么？""",,
greetingDefaultInfamousFriendly,OpenCommLink,"$faction.friendlyToPlayer
$player.atrocities > 1
RollProbability 0.3 score:2","$menuState = fleetConvMain 0
FireAll PopulateOptions","""啊，$playerName 舰长""$HeOrShe看起来有些不自在，""你的名声...久有耳闻。让我们快点把事情谈妥，然后各行其道。""",,
,,,,,,
# Hegemony fleet greeting lines,,,,,,
greetingHegemonyFriendly,OpenCommLink,"$faction.id == hegemony
$faction.friendlyToPlayer","$menuState = fleetConvMain 0
FireAll PopulateOptions","""确认收到你们的身份代码，将转移至安全通讯频道。"" 在出现一闪而过的凤凰徽记和短暂的信号杂讯之后，对方继续说到，""怎样？近来一切安好？很高兴听到这个消息，公民。通话完毕。""
OR
""你们的$shipOrFleet已经被扫描识别，一切正常。祝航行通畅，公民。""
OR
""扫描识别已完成，你们飞得没问题，公民。祝跳跃平稳，航行顺利。"" $PersonRank $personName 随着一闪而过得金色凤徽下线了。",,
greetingHegemonyHostileWeaker,OpenCommLink,"$faction.id == hegemony
$entity.isHostile
$entity.relativeStrength < 0",$entity.ignorePlayerCommRequests = true 1,"""警告敌舰，我们已经联系了星系巡逻舰船，增援很快就到。建议你们关闭武器系统，放弃抵抗。完毕。""
OR
""敌对信号！我警告，向 霸主 舰船开火将被视为现行暴乱！你们将被立即追捕！"" 霸主 $personRank 看起来冷汗直冒，""等你们被解决掉之后，你们会被卖到星域各地的黑市里去！我发誓！""
OR
""我们为了人之领和全人类的复兴而献身。""$HeOrShe停顿了一下，似乎欲言又止，最后切断了通讯。",cutCommLink:切断通讯链接,
greetingHegemonyHostileWeakerDefiant,OpenCommLink,"$faction.id == hegemony
$entity.isHostile
$entity.relativeStrength < 0
$entity.weakerThanPlayerButHolding",$entity.ignorePlayerCommRequests = true 1,"霸主的 $personRank 神情严峻，但面无惧色。""我们会跟你们血战到底。""$heOrShe说道。
OR
""我们会奋战至死！为了人之领！为了全人类！"" 通讯链接就这样被切断了。",cutCommLink:切断通讯链接,
greetingHegemonyHostileStronger,OpenCommLink,"$faction.id == hegemony
$entity.isHostile
$entity.relativeStrength >= 0",$entity.ignorePlayerCommRequests = true 1,"""以 霸主 高级统帅部的名义，命令你们立即关闭超空间驱动器与武器系统，束手就擒，通话完毕。""
OR
""违背 霸主 当局的命令将被视为叛乱行为，必须受到相应惩罚。现在立即投降，否则我们就会动用武力。""",cutCommLink:切断通讯链接,
greetingHegemonyNeutral,OpenCommLink,"$faction.id == hegemony
$faction.neutralToPlayer","$menuState = fleetConvMain 0
FireAll PopulateOptions","""公民们，你们的身份已被扫描识别。没有疑问的话，我们恕不奉陪。""
OR
这位霸主 $personRank 看起来有些不耐烦。""有什么紧急情况需要汇报的吗？没有？那就继续上路吧。通话完毕。""",,
# Tri-Tachyon fleet greeting lines,,,,,,
greetingTTFriendly,OpenCommLink,"$faction.id == tritachyon
$faction.friendlyToPlayer","$menuState = fleetConvMain 0
FireAll PopulateOptions","""您的身份已经确认。请接受我代表公司的问候。""
OR
""抱歉朋友，这艘 速子科技 舰船正在执行机密任务。祝您航行通畅。""
OR
""我代表 速子科技 公司向您致意。请说明您的业务需求，以便我们能够协助满足您的所需 —— 当然收费合理。""
OR
""通讯建立。哦，你们要 速子 最新的宇航员用品目录吗？我会马上客服代表上传一份给你们。""

通讯官的控制台上传来了一些响动。
OR
""嗨，您好！我想在 TriLink 上邀请您加入我的业务群。""",,
greetingTTHostileWeaker,OpenCommLink,"$faction.id == tritachyon
$entity.isHostile
$entity.relativeStrength < 0",$entity.ignorePlayerCommRequests = true 1,"""请注意。您的船只已被扫描并且被确认与速子科技存在敌对关系。后续的利益侵害行为都将被记录在案。""
OR
""做出任何试图阻碍或破坏这艘速子科技公司所有并运营的船只的行为都将承担法律后果。"" 这位速子公司的 $personRank 看起来很紧张，""相信我，这些法务部的家伙都不是吃素的。您真不该来招惹我的。""",cutCommLink:切断通讯链接,
greetingTTHostileWeakerDefiant,OpenCommLink,"$faction.id == tritachyon
$entity.isHostile
$entity.relativeStrength < 0
$entity.weakerThanPlayerButHolding",$entity.ignorePlayerCommRequests = true 1,"速子科技 $personRank 神情严峻，但面无惧色。""公司条例 313.33 A节规定，具有战斗能力的舰船必须随时随地积极地保护自己。""$heOrShe说道。",cutCommLink:切断通讯链接,
greetingTTHostileStronger,OpenCommLink,"$faction.id == tritachyon
$entity.isHostile
$entity.relativeStrength >= 0",$entity.ignorePlayerCommRequests = true 1,"""请注意。您的船只已被扫描并且被确认与 速子科技 存在敌对关系。请做好被歼灭的准备。""
OR
""我谨代表 速子科技 公司感谢您，让我们有机会向您证明公司旗下的太空防御产品系列性能卓越。""
OR
""我有责任代表 速子科技 公司通知您，这次的交战将被记录在案。作为破坏公司全额所有财产的交战方，您将自动放弃所有股权分配和利润分红的权利。"" $personRank 咧嘴笑了笑并切断了通讯链接。",cutCommLink:切断通讯链接,
greetingTTNeutral,OpenCommLink,"$faction.id == tritachyon
$faction.neutralToPlayer","$menuState = fleetConvMain 0
FireAll PopulateOptions","""我很高兴代表速子科技公司通知您，我们已经扫描了您的$shipOrFleet，并对你们的战术装备进行了评估。请保持距离，祝您愉快。""
OR
""我代表速子科技公司向您问好。欢迎随意欣赏我们配备了速子科技旗下最新的太空防御产品的公司改装舰船。但请保持安全距离，本公司非常重视避免财产损失。""
OR
通信连接打开之后，屏幕上只显示了一个旋转着的速子科技标志：""速子科技公司优先考虑每一位客户和合作伙伴的需求，但遗憾的是，我们所有的服务代表目前 —— ""

你切断了通讯，他们现在似乎并没有谈话的兴趣。",,
# Sindrian Diktat fleet greeting lines,,,,,,
greetingDiktatFriendly,OpenCommLink,"$faction.id == sindrian_diktat
$faction.friendlyToPlayer","$menuState = fleetConvMain 0
FireAll PopulateOptions","""朋友，你好，一切顺利？很高兴听到这个消息，愿荣光照耀辛达瑞亚之狮！""
OR
""通信建立，友方单位。航线确认，跳跃安全。胜利终属辛达强权！""
OR
""连线建立，身份无误。放声问好，通信标准转SD。如遇任何顽敌，请告知其方位，把他们交由由辛达强权处理。""",,
greetingDiktatHostileWeaker,OpenCommLink,"$faction.id == sindrian_diktat
$entity.isHostile
$entity.relativeStrength < 0",$entity.ignorePlayerCommRequests = true 1,"""We've linecast to system patrol craft and they've already been dispatched; reinforcements are en route. You are advised to disengage, hostile.""
OR
""You won't get away with this. You'll rot on Cruor with the rest of the degenerates.""
OR
The Diktat $personRank stares toward some unfocused point. ""Duty is sacrifice. I give my life for the Lion of Sindria.""",cutCommLink:切断通讯链接,
greetingDiktatHostileWeakerDefiant,OpenCommLink,"$faction.id == sindrian_diktat
$entity.isHostile
$entity.relativeStrength < 0
$entity.weakerThanPlayerButHolding",$entity.ignorePlayerCommRequests = true 1,"敌方的 $personRank 神情严峻，但面无惧色。""我们会战斗到底""$heOrShe说道，并切断了通讯。
OR
""伟业势不可挡，无论我存亡与否。""$hisOrHer的神情坚毅，""为了狮心！""

通讯链接突然断开了。",cutCommLink:切断通讯链接,
greetingDiktatHostileStronger,OpenCommLink,"$faction.id == sindrian_diktat
$entity.isHostile
$entity.relativeStrength >= 0",$entity.ignorePlayerCommRequests = true 1,"""以辛达强权当局之名，你已被勒令熄灭引擎，关闭武器，束手就擒。如有违背，则视为挑衅侵略。以上。""

说完这些之后，屏幕上辛达强权 $personRank 幸灾乐祸的脸很快被辛达徽标所取代，随后图像就消失。
OR
""我们的光辉未来里没有废物人渣的容身之地。"" $personName $PersonRank 转脸对身边的人说道，""上尉，这一次务必要格杀勿论。""

通信连接没了信号。
OR
""我们会把你们这种人从星域中彻底根除，甚至从历史上完全抹掉。""
OR
这位辛达强权 $personRank 冷笑着说，""你是恐怖分子，或是海盗，还是堕落者？没关系，幸运的话，你会窒息在真空中。不幸的话，会被送到 Cruor 上去。""",cutCommLink:切断通讯链接,
greetingDiktatNeutral,OpenCommLink,"$faction.id == sindrian_diktat
$faction.neutralToPlayer","$menuState = fleetConvMain 0
FireAll PopulateOptions","""身份确认，保持距离。干扰军务将被视为叛乱行为。""

这位辛达强权 $personRank 按惯例敬了个礼，来了一句""辛达万岁"" 之后关闭了通讯。
OR
这位辛达强权 $personRank 很不耐烦，""没有问题就继续上路，公民。""
OR
""使用S-D协议通讯。如果你有关于 Askonia 革命者委员会的情报，提交给当地情报官员便有机会获得报酬。""",,
# luddic church fleet greeting lines,,,,,,
greetingLCFriendly,OpenCommLink,"$faction.id == luddic_church
$faction.friendlyToPlayer","$menuState = fleetConvMain 0
FireAll PopulateOptions","""愿卢德的祝福与你常在。""
OR
""这是来自繁星和圣灵的祝福，我的朋友。""
OR
""旅途平安，朋友。愿卢德的祝福与你常在。""",,
greetingLCHostileWeaker,OpenCommLink,"$faction.id == luddic_church
$entity.isHostile
$entity.relativeStrength < 0",$entity.ignorePlayerCommRequests = true 1,"""我们遵循卢德之教义。圣人虽需历经磨难，但永恒的恩惠终将降临吾身。""
OR
""那就继续作恶吧，贪婪者玛门的仆从。我们大限将至，卢德将引领我们的灵魂迈向安息。""",cutCommLink:切断通讯链接,
greetingLCHostileWeakerDefiant,OpenCommLink,"$faction.id == luddic_church
$entity.isHostile
$entity.relativeStrength < 0
$entity.weakerThanPlayerButHolding",$entity.ignorePlayerCommRequests = true 1,"""我们遵循着卢德的教义，饱经迫害。是的，圣人必须历经磨难，才能争得永恒的恩惠降临吾身。"" 这位卢德 $personRank 看起来并非在与你，而是在与$hisOrHer的造物主交谈。
OR
""你被机械伪神腐蚀得如此之深？明智地选择你的道路吧，救赎仍为时不晚。""",cutCommLink:切断通讯链接,
