RAW,cn.mn,constant,constantCN
"com/fs/starfarer/api/impl/campaign/intel/FactionCommissionIntel.getName - String - "" - Resigned""",com/fs/starfarer/api/impl/campaign/intel/FactionCommissionIntel.getName , - Resigned, - 已解除
"com/fs/starfarer/api/impl/campaign/intel/FactionCommissionIntel.getName - String - "" - Accepted""",com/fs/starfarer/api/impl/campaign/intel/FactionCommissionIntel.getName , - Accepted, - 已接受
"com/fs/starfarer/api/impl/campaign/intel/FactionCommissionIntel.createSmallDescription - String - ""Your commission was annulled by """,com/fs/starfarer/api/impl/campaign/intel/FactionCommissionIntel.createSmallDescription ,Your commission was annulled by ,因过于糟糕的声望，你与 
"com/fs/starfarer/api/impl/campaign/intel/FactionCommissionIntel.createSmallDescription - String - "" due to your standing falling too low.""",com/fs/starfarer/api/impl/campaign/intel/FactionCommissionIntel.createSmallDescription , due to your standing falling too low., 间的雇佣协议遭到废除。
"com/fs/starfarer/api/impl/campaign/intel/FactionCommissionIntel.createSmallDescription - String - ""You've resigned your commission with """,com/fs/starfarer/api/impl/campaign/intel/FactionCommissionIntel.createSmallDescription ,You've resigned your commission with ,你解除了与 
"com/fs/starfarer/api/impl/campaign/intel/FactionCommissionIntel.createSmallDescription - String - "".""",com/fs/starfarer/api/impl/campaign/intel/FactionCommissionIntel.createSmallDescription ,., 间的雇佣协议。
"com/fs/starfarer/api/impl/campaign/intel/FactionCommissionIntel.createSmallDescription - String - ""You've accepted a %s commission.""",com/fs/starfarer/api/impl/campaign/intel/FactionCommissionIntel.createSmallDescription ,You've accepted a %s commission.,你与 %s 签订了雇佣协议
"com/fs/starfarer/api/impl/campaign/intel/FactionCommissionIntel.createSmallDescription - String - ""The combat bounty payment depends on the number and size of ships destroyed.""",com/fs/starfarer/api/impl/campaign/intel/FactionCommissionIntel.createSmallDescription ,The combat bounty payment depends on the number and size of ships destroyed.,战斗赏金取决于被摧毁舰船的数量与规格。
"com/fs/starfarer/api/impl/campaign/intel/FactionCommissionIntel.createSmallDescription - String - ""Most recent bounty:""",com/fs/starfarer/api/impl/campaign/intel/FactionCommissionIntel.createSmallDescription ,Most recent bounty:,近期收获：
"com/fs/starfarer/api/impl/campaign/intel/FactionCommissionIntel.createSmallDescription - String - ""%s received""",com/fs/starfarer/api/impl/campaign/intel/FactionCommissionIntel.createSmallDescription ,%s received,%s 已收到
"com/fs/starfarer/api/impl/campaign/intel/FactionCommissionIntel.createSmallDescription - String - ""%s share based on damage dealt""",com/fs/starfarer/api/impl/campaign/intel/FactionCommissionIntel.createSmallDescription ,%s share based on damage dealt,根据所造成的伤害，将获得了 %s 的酬劳
"com/fs/starfarer/api/impl/campaign/intel/FactionCommissionIntel.createSmallDescription - String - ""Resign commission""",com/fs/starfarer/api/impl/campaign/intel/FactionCommissionIntel.createSmallDescription ,Resign commission,解除雇佣协议
"com/fs/starfarer/api/impl/campaign/intel/FactionCommissionIntel.createSmallDescription - String - ""You can not resign your commission while polities under your control are members of the League.""",com/fs/starfarer/api/impl/campaign/intel/FactionCommissionIntel.createSmallDescription ,You can not resign your commission while polities under your control are members of the League.,你是 英仙座联盟 的一员，因此你无法在此解除与其的雇佣协议。
"com/fs/starfarer/api/impl/campaign/intel/FactionCommissionIntel.getMissionTypeNoun - String - ""commission""",com/fs/starfarer/api/impl/campaign/intel/FactionCommissionIntel.getMissionTypeNoun ,commission,雇佣协议
"com/fs/starfarer/api/impl/campaign/intel/FactionCommissionIntel.reportEconomyTick - String - ""Fleet""",com/fs/starfarer/api/impl/campaign/intel/FactionCommissionIntel.reportEconomyTick ,Fleet,舰队
"com/fs/starfarer/api/impl/campaign/intel/FactionCommissionIntel.reportEconomyTick - String - "" Commission""",com/fs/starfarer/api/impl/campaign/intel/FactionCommissionIntel.reportEconomyTick , Commission, 雇佣协议
"com/fs/starfarer/api/impl/campaign/intel/misc/SurveyDataForPlanetIntel.getName - String - ""Survey Data: """,com/fs/starfarer/api/impl/campaign/intel/misc/SurveyDataForPlanetIntel.getName ,Survey Data: ,#N/A
"com/fs/starfarer/api/impl/campaign/intel/misc/SurveyDataForPlanetIntel.getIntelTags - String - ""Fleet log""",com/fs/starfarer/api/impl/campaign/intel/misc/SurveyDataForPlanetIntel.getIntelTags ,Fleet log,#N/A
"com/fs/starfarer/api/impl/campaign/intel/misc/SurveyDataForPlanetIntel.getIntelTags - String - ""Exploration""",com/fs/starfarer/api/impl/campaign/intel/misc/SurveyDataForPlanetIntel.getIntelTags ,Exploration,#N/A
"com/fs/starfarer/api/impl/hullmods/EscortPackage.getDescriptionParam - String - ""doubled""",com/fs/starfarer/api/impl/hullmods/EscortPackage.getDescriptionParam ,doubled,翻倍
"com/fs/starfarer/api/impl/hullmods/EscortPackage.getUnapplicableReason - String - ""Can not be installed on frigates""",com/fs/starfarer/api/impl/hullmods/EscortPackage.getUnapplicableReason ,Can not be installed on frigates,不能安装在护卫舰上
"com/fs/starfarer/api/impl/hullmods/EscortPackage.getUnapplicableReason - String - ""Can not be installed on capital ships""",com/fs/starfarer/api/impl/hullmods/EscortPackage.getUnapplicableReason ,Can not be installed on capital ships,不能安装在主力舰上
"com/fs/starfarer/api/impl/hullmods/EscortPackage.advanceInCombat - String - ""Escort package""",com/fs/starfarer/api/impl/hullmods/EscortPackage.advanceInCombat ,Escort package,护航套件
"com/fs/starfarer/api/impl/hullmods/EscortPackage.advanceInCombat - String - "" telemetry quality""",com/fs/starfarer/api/impl/hullmods/EscortPackage.advanceInCombat , telemetry quality, 增益幅度
"com/fs/starfarer/api/impl/hullmods/EscortPackage.advanceInCombat - String - ""Escort package""",com/fs/starfarer/api/impl/hullmods/EscortPackage.advanceInCombat ,Escort package,护航套件
"com/fs/starfarer/api/impl/hullmods/EscortPackage.advanceInCombat - String - ""no connection""",com/fs/starfarer/api/impl/hullmods/EscortPackage.advanceInCombat ,no connection,未护航有效单位
"com/fs/starfarer/api/impl/campaign/intel/events/ttcr/TTCRIndustryDisruptedFactorHint.<init> - String - ""Industries on Tri-Tachyon colonies disrupted""",com/fs/starfarer/api/impl/campaign/intel/events/ttcr/TTCRIndustryDisruptedFactorHint.<init> ,Industries on Tri-Tachyon colonies disrupted,干扰 速子科技 殖民地设施
"com/fs/starfarer/api/impl/campaign/econ/ResourceDepositsCondition.apply - String - ""Base value for colony size""",com/fs/starfarer/api/impl/campaign/econ/ResourceDepositsCondition.apply ,Base value for colony size,殖民地规模
"com/fs/starfarer/api/impl/campaign/econ/ResourceDepositsCondition.createTooltipAfterDescription - String - ""No bonuses or penalties to """,com/fs/starfarer/api/impl/campaign/econ/ResourceDepositsCondition.createTooltipAfterDescription ,No bonuses or penalties to ,不会提高或降低 
"com/fs/starfarer/api/impl/campaign/econ/ResourceDepositsCondition.createTooltipAfterDescription - String - "" production (""",com/fs/starfarer/api/impl/campaign/econ/ResourceDepositsCondition.createTooltipAfterDescription , production (, 的产量 (
"com/fs/starfarer/api/impl/campaign/econ/ResourceDepositsCondition.createTooltipAfterDescription - String - "" production (""",com/fs/starfarer/api/impl/campaign/econ/ResourceDepositsCondition.createTooltipAfterDescription , production (, 的产量 (
"com/fs/starfarer/api/impl/campaign/skills/ContainmentProcedures$Level2.getEffectDescription - String - ""The ""Emergency Burn"" ability no longer reduces combat readiness""",com/fs/starfarer/api/impl/campaign/skills/ContainmentProcedures$Level2.getEffectDescription ,"The ""Emergency Burn"" ability no longer reduces combat readiness","""紧急加速"" 能力不再降低战备值 (CR) "
"com/fs/starfarer/api/impl/campaign/skills/ContainmentProcedures$Level1.createCustomDescription - String - ""-%s crew lost due to hull damage in combat (maximum: %s)""",com/fs/starfarer/api/impl/campaign/skills/ContainmentProcedures$Level1.createCustomDescription ,-%s crew lost due to hull damage in combat (maximum: %s),-%s 战斗中因船体结构受损而造成的船员伤亡 (最高：%s) 
"com/fs/starfarer/api/impl/campaign/econ/LargeRefugeePopulation.apply - String - ""Refugee population""",com/fs/starfarer/api/impl/campaign/econ/LargeRefugeePopulation.apply ,Refugee population,难民潮
"com/fs/starfarer/api/impl/campaign/missions/TacticallyBombardColony.addDescriptionForNonEndStage - String - ""Perform a tactical bombardment of""",com/fs/starfarer/api/impl/campaign/missions/TacticallyBombardColony.addDescriptionForNonEndStage ,Perform a tactical bombardment of,战术轰炸
"com/fs/starfarer/api/impl/campaign/missions/TacticallyBombardColony.addNextStepText - String - ""Tactically bombard """,com/fs/starfarer/api/impl/campaign/missions/TacticallyBombardColony.addNextStepText ,Tactically bombard ,对 
"com/fs/starfarer/api/impl/campaign/missions/TacticallyBombardColony.addNextStepText - String - "" in the """,com/fs/starfarer/api/impl/campaign/missions/TacticallyBombardColony.addNextStepText , in the , 进行一次战术轰炸，而此处位于 
"com/fs/starfarer/api/impl/campaign/missions/TacticallyBombardColony.getBaseName - String - ""Bombard """,com/fs/starfarer/api/impl/campaign/missions/TacticallyBombardColony.getBaseName ,Bombard ,轰炸 
"com/fs/starfarer/api/impl/campaign/skills/ContainmentProcedures$Level4.createCustomDescription - String - ""Reduces fuel consumption by %s or %s units, whichever is lower""",com/fs/starfarer/api/impl/campaign/skills/ContainmentProcedures$Level4.createCustomDescription ,"Reduces fuel consumption by %s or %s units, whichever is lower",-%s 或 %s 单位的燃料消耗，按两者中较低者计算
"com/fs/starfarer/api/impl/campaign/skills/ContainmentProcedures$Level4.createCustomDescription - String - ""is""",com/fs/starfarer/api/impl/campaign/skills/ContainmentProcedures$Level4.createCustomDescription ,is,", "
"com/fs/starfarer/api/impl/campaign/skills/ContainmentProcedures$Level4.createCustomDescription - String - ""would be""",com/fs/starfarer/api/impl/campaign/skills/ContainmentProcedures$Level4.createCustomDescription ,would be,", "
"com/fs/starfarer/api/impl/campaign/skills/ContainmentProcedures$Level4.createCustomDescription - String - ""Your fleet has a base fuel consumption of %s, which """,com/fs/starfarer/api/impl/campaign/skills/ContainmentProcedures$Level4.createCustomDescription ,"Your fleet has a base fuel consumption of %s, which ",你的舰队当前燃料消耗为 %s
"com/fs/starfarer/api/impl/campaign/skills/ContainmentProcedures$Level4.createCustomDescription - String - "" reduced by %s, or %s units""",com/fs/starfarer/api/impl/campaign/skills/ContainmentProcedures$Level4.createCustomDescription ," reduced by %s, or %s units",现在降低 %s}，即 %s 单位
"com/fs/starfarer/api/impl/campaign/skills/ContainmentProcedures$Level3.getEffectDescription - String - ""% fuel salvaged""",com/fs/starfarer/api/impl/campaign/skills/ContainmentProcedures$Level3.getEffectDescription ,% fuel salvaged,% 燃料打捞
"com/fs/starfarer/api/impl/combat/DroneStrikeStats.getInfoText - String - ""NO DRONES""",com/fs/starfarer/api/impl/combat/DroneStrikeStats.getInfoText ,NO DRONES,没有无人机
"com/fs/starfarer/api/impl/combat/DroneStrikeStats.getInfoText - String - ""OUT OF RANGE""",com/fs/starfarer/api/impl/combat/DroneStrikeStats.getInfoText ,OUT OF RANGE,超出范围
"com/fs/starfarer/api/impl/combat/DroneStrikeStats.getInfoText - String - ""NO TARGET""",com/fs/starfarer/api/impl/combat/DroneStrikeStats.getInfoText ,NO TARGET,没有目标
"com/fs/starfarer/api/impl/combat/DroneStrikeStats.getInfoText - String - ""OUT OF RANGE""",com/fs/starfarer/api/impl/combat/DroneStrikeStats.getInfoText ,OUT OF RANGE,超出范围
"com/fs/starfarer/api/impl/combat/DroneStrikeStats.getInfoText - String - ""READY""",com/fs/starfarer/api/impl/combat/DroneStrikeStats.getInfoText ,READY,就绪
"com/fs/starfarer/api/impl/campaign/skills/ContainmentProcedures$Level5.createCustomDescription - String - ""Affects: %s""",com/fs/starfarer/api/impl/campaign/skills/ContainmentProcedures$Level5.createCustomDescription ,Affects: %s,影响： %s
"com/fs/starfarer/api/impl/campaign/skills/ContainmentProcedures$Level5.createCustomDescription - String - ""+%s fuel production""",com/fs/starfarer/api/impl/campaign/skills/ContainmentProcedures$Level5.createCustomDescription ,+%s fuel production,+%s 燃料产量
"com/fs/starfarer/api/impl/campaign/intel/events/BaseEventIntel$1.createTooltip - String - ""Event progress: %s out of %s points.""",com/fs/starfarer/api/impl/campaign/intel/events/BaseEventIntel$1.createTooltip ,Event progress: %s out of %s points.,事件进展: %s/%s 点。
"com/fs/starfarer/api/impl/campaign/intel/events/BaseEventIntel$1.createTooltip - String - ""Projected monthly progress: %s points.""",com/fs/starfarer/api/impl/campaign/intel/events/BaseEventIntel$1.createTooltip ,Projected monthly progress: %s points.,项目每月进度预计: %s 点。
"com/fs/starfarer/api/impl/campaign/intel/events/BaseEventIntel$1.createTooltip - String - ""Event progress is influenced by various factors. Some of these apply over time, and some only apply once. As the event progresses, different stages and outcomes may unfold.""",com/fs/starfarer/api/impl/campaign/intel/events/BaseEventIntel$1.createTooltip ,"Event progress is influenced by various factors. Some of these apply over time, and some only apply once. As the event progresses, different stages and outcomes may unfold.",事件的进展受多种因素影响。有些因素会在时间的流逝中体现出来，而有些只会生效一次。随着事件的进展，不同的阶段和结果会显现出来。
"com/fs/starfarer/api/impl/campaign/intel/events/BaseEventIntel$2.createTooltip - String - ""Something might occur when event progress reaches %s points. What that is, if anything, will be determined when event progress reaches %s points.""",com/fs/starfarer/api/impl/campaign/intel/events/BaseEventIntel$2.createTooltip ,"Something might occur when event progress reaches %s points. What that is, if anything, will be determined when event progress reaches %s points.",当事件进展到 %s 点时，某些事情会发生。具体事件 (如果有的话) 会在进展点数达到时才被确定。
"com/fs/starfarer/api/impl/campaign/intel/events/BaseEventIntel$2.createTooltip - String - ""This event is repeatable.""",com/fs/starfarer/api/impl/campaign/intel/events/BaseEventIntel$2.createTooltip ,This event is repeatable.,此事件可重复发生。
"com/fs/starfarer/api/impl/campaign/intel/events/BaseEventIntel$2.createTooltip - String - ""This event is not repeatable.""",com/fs/starfarer/api/impl/campaign/intel/events/BaseEventIntel$2.createTooltip ,This event is not repeatable.,此事件不可重复发生。
"com/fs/starfarer/api/impl/campaign/skills/MakeshiftEquipment$Level1.apply - String - ""Surveying skill""",com/fs/starfarer/api/impl/campaign/skills/MakeshiftEquipment$Level1.apply ,Surveying skill,临时设备
"com/fs/starfarer/api/impl/campaign/skills/MakeshiftEquipment$Level1.getEffectDescription - String - ""% resources required to survey planets""",com/fs/starfarer/api/impl/campaign/skills/MakeshiftEquipment$Level1.getEffectDescription ,% resources required to survey planets,% 勘探行星时所需的资源
"com/fs/starfarer/api/impl/campaign/skills/SpaceOperations$Level1.apply - String - ""Space operations""",com/fs/starfarer/api/impl/campaign/skills/SpaceOperations$Level1.apply ,Space operations,空间作业
"com/fs/starfarer/api/impl/campaign/skills/SpaceOperations$Level1.getEffectDescription - String - ""% accessibility""",com/fs/starfarer/api/impl/campaign/skills/SpaceOperations$Level1.getEffectDescription ,% accessibility,% 流通性
