id,trigger,conditions,script,text,options,notes
GS_PIRATES_cont2Sel,DialogOptionSelected,$option == GS_PIRATES_cont2,$salvageLeaveText = Leave 0,"A cursory trawl of what logs the senior officers bothered to keep suggests that this ship was part of a small pirate flotilla tracking a well-supplied independent expedition working its way through the outer fringe. That expedition spotted the pirates, then burned rapidly toward the Abyss. The pirates followed and soon lost their prey in the stultifying darkness.

With supplies and fuel dwindling and no certainty of a 'hostile resupply', the pirate leadership began to argue, and then to scrap hulls while consolidating crew onto the remaining ships - at the barrel of a gun, as necessary.

There wasn't quite enough room for everyone, it appears.","salExplore:Assess the ship's salvage value
defaultLeave:Leave",
,,,,,,
,,,,,,
# Stranded in deep space with no Transverse Jump,,,,,,
StrandedInDeepSpaceStart,StrandedInDeepSpace,,,"It can't be denied any longer.

You're stuck in deep space near an obscure celestial object having foolishly jumped in before ensuring your $shipOrFleet could jump back out.

The bridge officers are very carefully avoiding an outright panic, assigning makework maintenance duties and shutting down speculation. Still, you can't help but notice questioning glances - spacers will follow almost any order, but this is a serious blunder. 

Your navigation officer appears to be having a heated intra-ship comms discussion with your engineering chief. You catch key phrases, ""too dangerous"", ""theoretically impossible"", ""worked once"".","strandedInDeepSpace0:""Nav, report.""",
StrandedInDeepSpace0,DialogOptionSelected,$option == strandedInDeepSpace0,,"Navigation, deeply embarrassed to be caught mid-argument, salutes and explains.

It appears that a senior technician on hyperdrive duty is insisting on speaking with you. They have some kind of crazy idea about getting back into hyperspace and have somehow convinced your chief engineer that it's viable.","strandedInDeepSpace1:""Meeting, now. My cabin.""",
StrandedInDeepSpace1,DialogOptionSelected,$option == strandedInDeepSpace1,,"Ancient and rad-scarred, the senior technician is senior indeed, likely having more space experience than any other crew or officer in your service. The old spacer produces a minimum viable salute. ""$PlayerSirOrMadam. All respect, but you've done a real dirt-boot screw-up putting the $shipOrFleet out in a nothing-nowhere gravwell.""

Your navigation officer inhales to begin a reprimand, but the spacer burns ahead, ""Good news is I've seen it possible to jump direct to hyperspace. Risky, though,"" they say, looking down. ""Risky.""

""But,"" a crooked smile appears, ""Better'n having to eat the officers, aye?""","strandedInDeepSpace2:""What is your proposal, senior technician?""",
StrandedInDeepSpace2,DialogOptionSelected,$option == strandedInDeepSpace2,"SetTextHighlights ""Transverse Jump""","The legendary smuggler captain who showed this trick to the senior tech made them promise never to tell a soul about it. But seeing as how she died some forty cycles previously, and given the current situation, the old spacer is willing to bend the spirit of the agreement slightly to get out of this mess.

A modification to the hyperdrive field software will allow you to perform a kind of Transverse Jump directly to hyperspace from normal space. It's also useful for jumping through sub-viable jump-points which are inaccessible when making hyperjumps within Domain-approved parameters. 

Nav looks aghast and Engineering is shaking their head as they review the proposed modifications on a beaten-up TriPad.","strandedInDeepSpace3a:""Will it work?""
strandedInDeepSpace3b:""What are the risks?""
strandedInDeepSpace3c:""Make the modifications and prepare to jump.""",
StrandedInDeepSpace3a,DialogOptionSelected,$option == strandedInDeepSpace3a,RemoveOption strandedInDeepSpace3a,"Your navigation officer sighs, looking distraught.

""Theoretically,"" they say, rubbing their eyes.

""It's extremely unorthodox. This... this inverted resonance stacking notion,"" they poke at an arcane diagram which rotates along axes somewhat north of four dimensions, arcs and lines jittering with non-euclidean enthusiasm through the mere three-dimensional space of the holo.

""It shouldn't work. The math appears to give the correct solution, but to get there...""",,
StrandedInDeepSpace3b,DialogOptionSelected,$option == strandedInDeepSpace3b,RemoveOption strandedInDeepSpace3b,"Your chief engineer stops shaking their head to answer.

""Well. Our field generators weren't designed for this, but it should fall - just - within failure limits. We'll have to go to combat agrav, stow everything and everyone.""

A sigh, as if giving up, then, ""If it doesn't work, we're all dead and it'll be so quick we won't even know it. If it works, it's going to hurt. Expect a significant hit to operational readiness. And we'll need repairs.""

A thoughtful look, ""Of course, assuming it works, with the telemetry to calibrate from...""

Your navigation officer looks stricken at the thought.",,
StrandedInDeepSpace3c,DialogOptionSelected,$option == strandedInDeepSpace3c,"AddAbility fracture_jump
$makeTranverseJumpCostMoreCROnce = true","""$PlayerSirOrMadam,"" they all respond. The old spacer grins unevenly once more to your senior officers' frowns.",defaultLeave:Return to your command,
,,,,,,
#dialogTopLevelMenuOptions,PopulateOptions,$menuState == fleetConvMain,,,"#demand:Demand...
#offer:Offer...
#ask about:Ask about...
cutCommLink:Cut the comm link",
# wormhole cache,,,,,,
limboWormholeCacheBegin,BeginSalvage,$limboWormholeCache score:1000,,"With the automated defenses cleared, your salvors are free to crack open the enormous zero-G vaults of the cache. Power is provided to dead conduits, fused circuits replaced with temporary fittings, and the great doors persuaded to loosen their mechanical restraints.

At first, it appears to be empty. A colossal tomb, never filled. Then probe-mounted radar starts to build a picture in your bridge display while suit lights pile their beams into the space, catching drifts of dust and gas set afloat by the re-opening. Spars gleam in the dark, revealing trifold radial symmetry.

""$PlayerSirOrMadam,"" your tech officer says, attention fixed not on the suit cams or bridge display but on technical specs scrolling through a display already overfull with diagrams and documents. ""You have to see this.""",limbo_wormholeCacheBegin2:Continue,
limboWormholeCacheBegin2,DialogOptionSelected,$option == limbo_wormholeCacheBegin2,"$player.gotWormholeCalibrationData = true
AddTextSmall ""Acquired wormhole calibration data for nearby stable location"" highlight","It's old. Very old. But the queries sent by your salvors' interfacers are returning green. For the most part.

""It's a wormhole anchor,"" your tech officer explains, excitement palpable. ""Loaded with calibration data, and fuel to power whatever it was going to do. This was prepped to deploy at the nearby, um, point of stability. The automation went into standby at some point, and... here it is.""","salPerform:Examine the find
100:defaultLeave:Just leave",
limboWormholeCacheBeginAgain,BeginSalvage,"$limboWormholeCache score:1000
$player.gotWormholeCalibrationData",,"The enormous zero-G vaults of the cache lie open, its depths black with portent like a colossal tomb.

The ancient wormhole anchor waits at its center, the flicker and caress of status queries returning green, mostly. It is still primed for use at the nearby stable location, but the shipment of transplutonics its automated systems were waiting for were never delivered.","salPerform:Examine the find
100:defaultLeave:Leave",
,,,,,,
# Ice giant which the Gate Hauler orbits,,,,,,
gh_namelessIceGiant,OpenInteractionDialog,"$market.isPlanetConditionMarketOnly
$gateHaulerIceGiant score:100","ShowDefaultVisual
FireBest PrintHasSurveyDataTextIfSo
FireBest OtherPlanetInteractionText
FireAll PopulateOptions
FireBest PrintNearbySurveyHostilesTextIfSo","Your $shipOrFleet approaches $entityName.

The ice giant spins below your $shipOrFleet, lit only by the barest light of the galaxy, warmed only by the internal pressure of gravity and the barest flicker of atomic decay. Unlikely to form naturally in interstellar space, this planet must have been thrown from its home system by some cataclysmic interaction in aeons past. Adrift, it is doomed to shrink and cool toward the interstellar medium over billions of cycles.",,
,,,,,,
# Gate Hauler interactions,,,,,,
gateHaulerStart1,OpenInteractionDialog,"$gateHauler
!$explored
!$activated",ShowDefaultVisual,"Your $shipOrFleet approaches $entityName.

It is a Leviathan from out of time, at once familiar from its many and varied depictions in the secondary culture of the post-Collapse Persean Sector.

But to see it here in the proverbial flesh, it is the alien force of the Domain's power reified before you, looming like a blackened emperor slumped dead - but dreaming still - on a throne of stars.

You feel the weight of history pressing upon your chest, a tone like a distant ringing. You are frozen for an unconscious moment as if your mind was held in the gaze of a god; and in the next instant it is nothing but the buzz of power conduits and low thrum of agrav within the drive bubble, usually relegated to a filter of unperception by your subconscious.

You adjust your uniform and turn to your bridge officers.","gh_explore:Order salvage teams to perform an assessment
defaultLeave:Leave",
gateHaulerStart2,OpenInteractionDialog,"$gateHauler
$explored
!$activated",ShowDefaultVisual,"Your $shipOrFleet approaches $entityName.

Before you is a Leviathan from out of time, at once familiar from to its many and varied depictions in the secondary culture of the post-Domain Persean Sector. You can feel the magisterial force upon you; your officers and crew are hushed, humbled and reverent, as if they have found themselves before the corpse of a thunderous and cruel god who once ruled the skies. To awaken it, to touch the divine, must fall somewhere between sacrilege and sanctification.","gh_activateCheck:Have your chief engineer review a plan to reactivate the Hauler
defaultLeave:Leave",
gh_exploreSel,DialogOptionSelected,$option == gh_explore,"$explored = true
GateHaulerCMD addIntel","It is no simple task to appraise a Gate Hauler, for the ship is truly massive.

Your officers, however, have the tools, ancient datafiles, and a trained and ready crew. Known variants of Gate Hauler design are pulled up on a shared display to match to the example which looms over your $shipOrFleet. Your operations chief oversees the deployment of salvors to key points in coordination with targeted sensor sweeps.

Meanwhile, your tech officer and chief engineer review the deep archive containing flight statistics on thousands of recorded Gate Hauler deployments in order to anticipate the results of in-transit damage and subsequent self-repair protocols.","gh_explore2:""Tell me what happened here.""",
gh_exploreSel2,DialogOptionSelected,$option == gh_explore2,,"Ops orders the salvors to prioritize a data connection, and it's soon online via ancient protocols. Walls of amber error codes glow in your tech officer's interface. 

You have part of an answer soon enough: The functioning of the Gate Hauler's enormous but primitive Alcubierre drive system was massively disrupted mid-transit. The ship's automation could not ascertain the cause of the discontinuity and so, to protect the literally astronomical value of its cargo, forced the ship into an automatic failsafe mode.

Most of the remaining fuel was dumped and the rest used to slow into an orbit of the most accessible nearby mass concentration: this lonely ice giant. The maneuver took the better part of a century.

Standard procedure would have the Domain send a well-supplied expedition of Gate engineers to reset the primary systems and send the Hauler back on its journey, albeit many hundreds of cycles behind schedule.","gh_explore3:""But no one showed up.""",
gh_exploreSel3a,DialogOptionSelected,$option == gh_explore3,,"The ancient records note that Gate Haulers would carry a standard complement of automated survey, extraction, and refining drones in the case of lost-contact. The documents seem to imply the ability to procure new sources of fuel and materials effectively at vast distances from the fail-safe point, though at the scale implied, this process would be inefficient at superluminal speeds even via hyperspace - assuming use of baseline Domain frontier technology.

Your officers conclude that, typical to the Domain, the publically available descriptions seem to elide certain key technologies and capabilities.

In any event, your survey turned up none of this - aside from the undeployed Gate itself, of course, held tight by the many-limbed face of the great starship.",gh_explore4:Continue,
